entry_time,exit_time,direction,entry_price,stop,target,exit_price,realized_r,natural_rr,exit_reason,hold_bars,ref_high,ref_low,atr_at_exit,cost_r,net_r
2022-07-04 06:25:00+00:00,2022-07-04 06:30:00+00:00,bear,1.21077,1.21093,1.20842,1.21093,-1.0,14.67,stop,1,1.21085,1.20842,0.0005591644748261839,0.6747388983825078,-1.6747388983825078
2022-07-04 09:35:00+00:00,2022-07-04 10:50:00+00:00,bear,1.21262,1.21376,1.20908,1.21376,-1.0,3.1,stop,15,1.21266,1.20908,0.0006552092120259852,0.09891268473798885,-1.0989126847379889
2022-07-05 07:00:00+00:00,2022-07-05 07:05:00+00:00,bear,1.2119,1.21257,1.20978,1.20978,3.1547,3.15,target,1,1.21224,1.20978,0.0007686738231822992,0.11940298507463606,3.035297014925364
2022-07-06 07:20:00+00:00,2022-07-06 07:25:00+00:00,bear,1.1971,1.19771,1.19265,1.19771,-1.0,7.28,stop,1,1.19713,1.19265,0.0010493106965600806,0.217156614472138,-1.217156614472138
2022-07-07 06:40:00+00:00,2022-07-07 08:05:00+00:00,bear,1.19521,1.19648,1.1915,1.19648,-1.0,2.93,stop,17,1.19532,1.1915,0.001212429240416256,0.11072556064631955,-1.1107255606463196
2022-07-07 09:35:00+00:00,2022-07-07 09:40:00+00:00,bear,1.19931,1.19952,1.19331,1.19952,-1.0,28.1,stop,1,1.1994,1.19331,0.0011087659399917039,0.6449442714271446,-1.6449442714271445
2022-07-08 12:30:00+00:00,2022-07-08 14:35:00+00:00,bear,1.20009,1.2031,1.19191,1.2031,-1.0,2.72,stop,25,1.20142,1.19191,0.0014553522642165979,0.05075335987070833,-1.0507533598707084
2022-07-08 14:45:00+00:00,2022-07-08 15:05:00+00:00,bear,1.20127,1.20384,1.19279,1.20384,-1.0,3.3,stop,4,1.20298,1.19279,0.0014473686608432442,0.05928732803197063,-1.0592873280319706
2022-07-12 11:25:00+00:00,2022-07-12 13:35:00+00:00,bear,1.18701,1.18827,1.18072,1.18827,-1.0,5.01,stop,26,1.18731,1.18072,0.0008993159480966341,0.09917920428954592,-1.0991792042895459
2022-07-12 13:45:00+00:00,2022-07-12 15:10:00+00:00,bear,1.18713,1.18941,1.1812,1.18941,-1.0,2.61,stop,17,1.18817,1.1812,0.0009646104577186624,0.05624145740610955,-1.0562414574061096
2022-07-13 06:25:00+00:00,2022-07-13 12:05:00+00:00,bear,1.1917,1.19374,1.18697,1.19374,-1.0,2.32,stop,68,1.1919,1.18697,0.0007912609082597454,0.058609335986757265,-1.0586093359867572
2022-07-13 12:05:00+00:00,2022-07-13 12:25:00+00:00,bear,1.19355,1.19432,1.1876,1.19432,-1.0,7.74,stop,4,1.19366,1.1876,0.0009736475114745438,0.16711996827758138,-1.1671199682775815
2022-07-13 14:55:00+00:00,2022-07-14 07:05:00+00:00,bear,1.19463,1.19688,1.18271,1.18271,5.3052,5.31,target,194,1.19467,1.18271,0.0008896636228794264,0.03555555555555772,5.269644444444443
2022-07-14 09:55:00+00:00,2022-07-14 11:00:00+00:00,bear,1.18694,1.18771,1.18234,1.18234,5.9587,5.96,target,13,1.18748,1.18234,0.0010402701726105197,0.10389610389611235,5.854803896103888
2022-07-15 07:25:00+00:00,2022-07-15 10:45:00+00:00,bear,1.18304,1.18521,1.17772,1.18521,-1.0,2.45,stop,40,1.18385,1.17772,0.0007665773077746496,0.0545294310547153,-1.0545294310547153
2022-07-15 10:55:00+00:00,2022-07-15 13:00:00+00:00,bear,1.18402,1.18537,1.18042,1.18537,-1.0,2.67,stop,25,1.18449,1.18042,0.0012066538142991533,0.10395014127034193,-1.1039501412703419
2022-07-18 06:40:00+00:00,2022-07-18 06:45:00+00:00,bear,1.1904,1.19077,1.18808,1.19077,-1.0,6.34,stop,1,1.19064,1.18808,0.000653879803949945,0.30457835188496024,-1.3045783518849603
2022-07-18 12:00:00+00:00,2022-07-18 13:30:00+00:00,bear,1.19588,1.19924,1.18779,1.19924,-1.0,2.41,stop,18,1.19654,1.18779,0.0008142380562058653,0.035926161550682206,-1.0359261615506823
2022-07-18 13:30:00+00:00,2022-07-18 13:40:00+00:00,bear,1.19904,1.1997,1.19412,1.1997,-1.0,7.44,stop,2,1.19916,1.19412,0.0008772256709122056,0.18766861143277616,-1.1876686114327761
2022-07-19 09:40:00+00:00,2022-07-19 10:05:00+00:00,bear,1.20238,1.20286,1.19432,1.20286,-1.0,16.9,stop,5,1.2024,1.19432,0.0009280694523892968,0.26334056795719873,-1.2633405679571987
2022-07-19 14:50:00+00:00,2022-07-19 15:00:00+00:00,bear,1.20313,1.20412,1.19995,1.20412,-1.0,3.22,stop,2,1.20398,1.19995,0.00110324982644186,0.13652776901220876,-1.1365277690122086
2022-07-21 06:00:00+00:00,2022-07-21 06:40:00+00:00,bear,1.19911,1.2003,1.19627,1.2003,-1.0,2.4,stop,8,1.20002,1.19627,0.0006091428640899374,0.09282112874327278,-1.0928211287432728
2022-07-22 13:30:00+00:00,2022-07-22 13:40:00+00:00,bear,1.19699,1.19836,1.19264,1.19836,-1.0,3.17,stop,2,1.19759,1.19264,0.0009773614760930566,0.0940642874486453,-1.0940642874486453
2022-07-25 07:50:00+00:00,2022-07-25 08:00:00+00:00,bear,1.19945,1.19997,1.19612,1.19997,-1.0,6.47,stop,2,1.19956,1.19612,0.000947430669039532,0.2449452566383808,-1.2449452566383807
2022-07-25 10:30:00+00:00,2022-07-25 11:05:00+00:00,bear,1.20275,1.20582,1.19623,1.20582,-1.0,2.12,stop,7,1.20293,1.19623,0.0008191197419256172,0.03939934433103732,-1.0393993443310374
2022-07-25 13:25:00+00:00,2022-07-26 02:45:00+00:00,bear,1.20811,1.20872,1.20223,1.20872,-1.0,9.69,stop,160,1.20824,1.20223,0.00044039196543412614,0.16724524306837116,-1.167245243068371
2022-07-26 14:40:00+00:00,2022-07-26 14:45:00+00:00,bear,1.20332,1.20396,1.19635,1.20396,-1.0,10.9,stop,1,1.20345,1.19635,0.0010967902916510595,0.21068674153524763,-1.2106867415352476
2022-07-27 09:15:00+00:00,2022-07-27 09:35:00+00:00,bear,1.20737,1.20762,1.20357,1.20762,-1.0,15.02,stop,4,1.20741,1.20357,0.0007515090897560927,0.47030181795147924,-1.4703018179514793
2022-07-29 08:30:00+00:00,2022-07-29 08:35:00+00:00,bull,1.21665,1.21591,1.22034,1.21591,-1.0,4.96,stop,1,1.22034,1.21625,0.001051736228451823,0.1791713667872943,-1.1791713667872943
2022-07-29 10:10:00+00:00,2022-07-29 12:15:00+00:00,bull,1.21604,1.21362,1.22454,1.21362,-1.0,3.51,stop,25,1.22454,1.21547,0.0009381505799341647,0.052441127684588265,-1.0524411276845882
2022-08-02 14:10:00+00:00,2022-08-02 15:35:00+00:00,bull,1.21941,1.21785,1.22273,1.22273,2.1255,2.13,target,17,1.22273,1.21907,0.0011972061937951142,0.05128205128205109,2.074217948717949
2022-08-04 06:00:00+00:00,2022-08-04 06:10:00+00:00,bull,1.21472,1.21432,1.21676,1.21432,-1.0,5.16,stop,2,1.21676,1.21439,0.0004953379283531031,0.26191724104416675,-1.2619172410441668
2022-08-05 06:10:00+00:00,2022-08-05 06:55:00+00:00,bull,1.21367,1.21293,1.21631,1.21631,3.5813,3.58,target,9,1.21631,1.21343,0.0005578902674121117,0.10810810810811354,3.4731918918918865
2022-08-05 10:05:00+00:00,2022-08-05 12:30:00+00:00,bull,1.21355,1.21241,1.21687,1.21241,-1.0,2.91,stop,29,1.21687,1.21352,0.0011622472321929228,0.12115119439443509,-1.121151194394435
2022-08-09 07:15:00+00:00,2022-08-09 07:20:00+00:00,bull,1.2073,1.20669,1.20931,1.20669,-1.0,3.31,stop,1,1.20931,1.20683,0.000594898254527786,0.179909692994081,-1.179909692994081
2022-08-09 14:50:00+00:00,2022-08-09 15:00:00+00:00,bull,1.20948,1.20862,1.21299,1.20862,-1.0,4.07,stop,2,1.21299,1.20945,0.0009021246230017933,0.14547236180241582,-1.1454723618024159
2022-08-12 08:00:00+00:00,2022-08-12 09:00:00+00:00,bull,1.21774,1.21666,1.22033,1.21666,-1.0,2.41,stop,12,1.22033,1.21767,0.0007207238778317135,0.10744092026998973,-1.1074409202699897
2022-08-12 14:05:00+00:00,2022-08-15 07:10:00+00:00,bull,1.21089,1.20982,1.21786,1.20982,-1.0,6.51,stop,200,1.21786,1.21081,0.0005130654263629026,0.09874137506367539,-1.0987413750636754
2022-08-15 10:00:00+00:00,2022-08-16 00:00:00+00:00,bull,1.207,1.20489,1.21208,1.20489,-1.0,2.41,stop,168,1.21208,1.20685,0.0002778868192718799,0.044499687660469904,-1.04449968766047
2022-08-17 07:10:00+00:00,2022-08-17 07:15:00+00:00,bull,1.21005,1.20942,1.21221,1.20942,-1.0,3.45,stop,1,1.21221,1.20976,0.0008255225757119244,0.19250179172312876,-1.1925017917231289
2022-08-17 11:55:00+00:00,2022-08-17 12:30:00+00:00,bull,1.20789,1.20602,1.2143,1.20602,-1.0,3.42,stop,7,1.2143,1.20772,0.0009354933876021215,0.06779394084498319,-1.0677939408449832
2022-08-18 13:15:00+00:00,2022-08-18 13:20:00+00:00,bull,1.20351,1.20337,1.20793,1.20337,-1.0,31.85,stop,1,1.20793,1.20349,0.0008821337109000507,0.8864763253212632,-1.8864763253212633
2022-08-22 13:25:00+00:00,2022-08-22 13:50:00+00:00,bear,1.18205,1.18274,1.17889,1.17889,4.5489,4.55,target,5,1.18223,1.17889,0.0008335653083706081,0.11594202898553121,4.432957971014469
2022-08-23 09:05:00+00:00,2022-08-23 13:35:00+00:00,bear,1.17762,1.17835,1.1717,1.17835,-1.0,8.14,stop,54,1.17786,1.1717,0.0010832434572969473,0.18378379844496634,-1.1837837984449664
2022-08-24 07:25:00+00:00,2022-08-24 10:00:00+00:00,bear,1.1825,1.1834,1.17986,1.17986,2.9294,2.93,target,31,1.18273,1.17986,0.0006345083161236029,0.08888888888889869,2.840511111111101
2022-08-29 09:45:00+00:00,2022-08-29 09:55:00+00:00,bear,1.16808,1.16849,1.16477,1.16849,-1.0,8.02,stop,2,1.16818,1.16477,0.0007492318202460487,0.28649168539584463,-1.2864916853958446
2022-08-29 14:05:00+00:00,2022-08-29 14:15:00+00:00,bear,1.1732,1.17397,1.16565,1.17397,-1.0,9.87,stop,2,1.17339,1.16565,0.0010182810507037327,0.17001825004571075,-1.1700182500457108
2022-08-30 09:25:00+00:00,2022-08-30 12:30:00+00:00,bear,1.17485,1.17609,1.16978,1.16978,4.0867,4.09,target,37,1.17521,1.16978,0.000881154834284015,0.06451612903225132,4.0221838709677495
2022-08-31 06:05:00+00:00,2022-08-31 07:10:00+00:00,bear,1.16833,1.16938,1.16595,1.16595,2.2675,2.27,target,13,1.16917,1.16595,0.0006778404461689786,0.07619047619047653,2.1913095238095237
2022-08-31 14:45:00+00:00,2022-08-31 14:50:00+00:00,bear,1.16474,1.1652,1.16013,1.1652,-1.0,10.06,stop,1,1.16502,1.16013,0.001222566070128777,0.30680065979666965,-1.3068006597966697
2022-09-02 10:20:00+00:00,2022-09-02 12:30:00+00:00,bear,1.15672,1.15823,1.15321,1.15823,-1.0,2.33,stop,26,1.15691,1.15321,0.0010048986621851348,0.08625492258890477,-1.0862549225889047
2022-09-02 15:20:00+00:00,2022-09-02 16:40:00+00:00,bear,1.15808,1.15895,1.15313,1.15313,5.659,5.66,target,16,1.15881,1.15313,0.0010207592735107342,0.09195402298851353,5.567045977011486
2022-09-05 08:50:00+00:00,2022-09-05 09:05:00+00:00,bear,1.14891,1.14942,1.14564,1.14942,-1.0,6.36,stop,3,1.14924,1.14564,0.0007270620072000301,0.22814333403921397,-1.228143334039214
2022-09-05 15:55:00+00:00,2022-09-05 16:25:00+00:00,bear,1.15169,1.15199,1.148,1.15199,-1.0,12.21,stop,6,1.15184,1.148,0.0004424612261460553,0.34041020435771335,-1.3404102043577133
2022-09-06 07:10:00+00:00,2022-09-06 08:10:00+00:00,bear,1.15958,1.16098,1.15599,1.15599,2.559,2.56,target,12,1.15998,1.15599,0.0010486273183744415,0.05714285714286344,2.5018571428571366
2022-09-07 06:20:00+00:00,2022-09-07 06:25:00+00:00,bear,1.1484,1.14867,1.1451,1.14867,-1.0,12.21,stop,1,1.14855,1.1451,0.0005880711103823178,0.40519835377451463,-1.4051983537745145
2022-09-08 06:00:00+00:00,2022-09-08 06:05:00+00:00,bear,1.15148,1.15168,1.14903,1.15168,-1.0,12.48,stop,1,1.15158,1.14903,0.00047926712075479605,0.5198167801887563,-1.5198167801887563
2022-09-09 06:25:00+00:00,2022-09-09 06:45:00+00:00,bear,1.15901,1.15994,1.154,1.15994,-1.0,5.39,stop,4,1.15953,1.154,0.000635339272809747,0.12017953079623907,-1.120179530796239
2022-09-12 12:05:00+00:00,2022-09-12 12:10:00+00:00,bear,1.16966,1.17035,1.16045,1.17035,-1.0,13.41,stop,1,1.16996,1.16045,0.0007684085605001591,0.17162380873187585,-1.1716238087318758
2022-09-12 14:05:00+00:00,2022-09-12 14:10:00+00:00,bear,1.17003,1.17059,1.16625,1.17059,-1.0,6.73,stop,1,1.17036,1.16625,0.0008977276969677789,0.22301140151493407,-1.223011401514934
2022-09-13 11:10:00+00:00,2022-09-13 11:15:00+00:00,bear,1.17308,1.17329,1.16794,1.17329,-1.0,24.83,stop,1,1.17321,1.16794,0.0006583785067595567,0.5377091682759736,-1.5377091682759736
2022-09-14 07:45:00+00:00,2022-09-14 08:00:00+00:00,bear,1.15275,1.15326,1.14871,1.15326,-1.0,7.99,stop,3,1.15293,1.14871,0.0011055316688025106,0.26524820282377015,-1.2652482028237702
2022-09-14 09:40:00+00:00,2022-09-14 10:20:00+00:00,bear,1.15516,1.15648,1.14797,1.15648,-1.0,5.43,stop,8,1.15521,1.14797,0.0009183174586876751,0.09539081282907948,-1.0953908128290795
2022-09-14 13:15:00+00:00,2022-09-14 13:35:00+00:00,bear,1.15692,1.15739,1.15323,1.15739,-1.0,7.87,stop,4,1.1572,1.15323,0.0010806215281636933,0.2851725029961556,-1.2851725029961556
2022-09-16 14:15:00+00:00,2022-09-16 14:30:00+00:00,bear,1.14107,1.14263,1.13702,1.14263,-1.0,2.59,stop,3,1.14131,1.13702,0.0011497349760337745,0.08813253128313348,-1.0881325312831334
2022-09-21 13:25:00+00:00,2022-09-21 14:30:00+00:00,bear,1.13467,1.13507,1.13274,1.13274,4.8424,4.84,target,13,1.13492,1.13274,0.0008195181224561167,0.20000000000002205,4.642399999999977
2022-09-22 07:30:00+00:00,2022-09-22 07:35:00+00:00,bear,1.12516,1.1256,1.12196,1.1256,-1.0,7.3,stop,1,1.12536,1.12196,0.0008938840540568808,0.2833959152337391,-1.283395915233739
2022-09-22 10:50:00+00:00,2022-09-23 07:00:00+00:00,bear,1.13524,1.13647,1.12113,1.12113,11.457,11.46,target,242,1.13544,1.12113,0.0007280059021443838,0.06504065040650067,11.3919593495935
2022-09-26 06:05:00+00:00,2022-09-26 06:20:00+00:00,bear,1.05864,1.0629,1.03261,1.0629,-1.0,6.1,stop,3,1.06027,1.03261,0.0025321963533704115,0.04849995719918403,-1.048499957199184
2022-09-26 09:05:00+00:00,2022-09-26 09:10:00+00:00,bear,1.07852,1.07977,1.05229,1.07977,-1.0,20.91,stop,1,1.07884,1.05229,0.0027087223388738363,0.17234889355495714,-1.172348893554957
2022-09-27 06:50:00+00:00,2022-09-27 07:30:00+00:00,bear,1.07804,1.0837,1.06485,1.0837,-1.0,2.33,stop,8,1.07881,1.06485,0.0018876804485942846,0.030809897955779913,-1.0308098979557798
2022-09-28 06:10:00+00:00,2022-09-28 07:55:00+00:00,bear,1.06891,1.07043,1.06307,1.07043,-1.0,3.84,stop,21,1.06987,1.06307,0.0015637065262631873,0.10406929362708087,-1.1040692936270808
2022-09-28 15:50:00+00:00,2022-09-28 16:00:00+00:00,bear,1.08284,1.08551,1.05389,1.08551,-1.0,10.83,stop,2,1.08395,1.05389,0.002874491913527378,0.08379198339939067,-1.0837919833993908
2022-09-29 09:45:00+00:00,2022-09-29 13:00:00+00:00,bear,1.0882,1.08987,1.08032,1.08987,-1.0,4.72,stop,39,1.08892,1.08032,0.0017274616792721592,0.09962460117582281,-1.0996246011758228
2022-09-29 13:00:00+00:00,2022-09-29 13:05:00+00:00,bear,1.08961,1.09091,1.07962,1.09091,-1.0,7.67,stop,1,1.08969,1.07962,0.0017862144164670088,0.13023901601795398,-1.130239016017954
2022-09-30 07:10:00+00:00,2022-09-30 07:25:00+00:00,bear,1.11678,1.11814,1.10698,1.11814,-1.0,7.23,stop,3,1.11748,1.10698,0.0017179888001555958,0.12198488235867902,-1.121984882358679
2022-10-03 13:30:00+00:00,2022-10-03 14:00:00+00:00,bear,1.12225,1.12463,1.11695,1.12463,-1.0,2.23,stop,6,1.12393,1.11695,0.0015535158954465558,0.06625033393795149,-1.0662503339379514
2022-10-04 14:00:00+00:00,2022-10-04 14:10:00+00:00,bear,1.13907,1.1398,1.12987,1.1398,-1.0,12.66,stop,2,1.13939,1.12987,0.0014533998563520181,0.2091369764624964,-1.2091369764624964
2022-10-07 07:40:00+00:00,2022-10-07 08:10:00+00:00,bear,1.11833,1.11914,1.11385,1.11914,-1.0,5.56,stop,6,1.11891,1.11385,0.0012718582635590843,0.1772752014542694,-1.1772752014542693
2022-10-07 09:55:00+00:00,2022-10-07 10:00:00+00:00,bear,1.12182,1.12208,1.11149,1.12208,-1.0,40.36,stop,1,1.12185,1.11149,0.0011515861635445178,0.5291511852971713,-1.5291511852971713
2022-10-11 10:25:00+00:00,2022-10-11 11:20:00+00:00,bear,1.10544,1.10822,1.09972,1.10822,-1.0,2.06,stop,11,1.10551,1.09972,0.0011176178674490716,0.04887801919872423,-1.0488780191987241
2022-10-12 08:30:00+00:00,2022-10-12 09:25:00+00:00,bear,1.10414,1.10659,1.09227,1.10659,-1.0,4.85,stop,11,1.10589,1.09227,0.002137488377201682,0.07627527300411399,-1.076275273004114
2022-10-12 09:30:00+00:00,2022-10-12 10:05:00+00:00,bear,1.10523,1.1084,1.09535,1.1084,-1.0,3.11,stop,7,1.10636,1.09535,0.0019291389934076493,0.05566465289286308,-1.055664652892863
2022-10-12 15:40:00+00:00,2022-10-12 18:10:00+00:00,bear,1.10893,1.11008,1.10209,1.11008,-1.0,5.93,stop,30,1.10981,1.10209,0.0013621772087424313,0.12879031342358574,-1.1287903134235857
2022-10-14 06:10:00+00:00,2022-10-14 06:50:00+00:00,bull,1.13077,1.12981,1.13661,1.12981,-1.0,6.08,stop,8,1.13661,1.13057,0.001171650359124178,0.14435678953770678,-1.1443567895377067
2022-10-17 06:00:00+00:00,2022-10-17 06:10:00+00:00,bear,1.12827,1.12967,1.11511,1.12967,-1.0,9.4,stop,2,1.12876,1.11511,0.0010364207121947113,0.09415788257839293,-1.0941578825783929
2022-10-17 10:15:00+00:00,2022-10-17 12:40:00+00:00,bear,1.13045,1.13321,1.12231,1.13321,-1.0,2.95,stop,29,1.1305,1.12231,0.0013769749351909848,0.0539307053476609,-1.053930705347661
2022-10-18 07:40:00+00:00,2022-10-18 08:55:00+00:00,bull,1.13358,1.1301,1.14106,1.1301,-1.0,2.15,stop,15,1.14106,1.13305,0.0014202497741116677,0.043394393306203025,-1.043394393306203
2022-10-18 09:40:00+00:00,2022-10-18 09:50:00+00:00,bull,1.1287,1.12758,1.14015,1.12758,-1.0,10.2,stop,2,1.14015,1.1286,0.0016276783060161916,0.1440927815185787,-1.1440927815185786
2022-10-20 11:10:00+00:00,2022-10-20 11:55:00+00:00,bear,1.12324,1.12421,1.11794,1.12421,-1.0,5.48,stop,9,1.12397,1.11794,0.0012913411584104242,0.14903820404178744,-1.1490382040417875
2022-10-20 15:00:00+00:00,2022-10-21 08:00:00+00:00,bear,1.13052,1.13376,1.11709,1.11709,4.1395,4.14,target,204,1.13064,1.11709,0.0011345384989834841,0.024691358024690357,4.114808641975309
2022-10-21 13:00:00+00:00,2022-10-21 13:05:00+00:00,bear,1.11518,1.11688,1.10601,1.11688,-1.0,5.41,stop,1,1.11536,1.10601,0.0018138453518464362,0.10040721623077549,-1.1004072162307754
2022-10-24 09:35:00+00:00,2022-10-24 11:05:00+00:00,bull,1.13122,1.12945,1.13818,1.12945,-1.0,3.94,stop,18,1.13818,1.13021,0.0013076938829299936,0.08213824528051632,-1.0821382452805164
2022-10-24 14:20:00+00:00,2022-10-24 16:35:00+00:00,bull,1.12768,1.12702,1.1348,1.12702,-1.0,10.72,stop,27,1.1348,1.12729,0.0012905222201086983,0.21897895606880596,-1.218978956068806
2022-10-26 13:05:00+00:00,2022-10-26 15:35:00+00:00,bull,1.15486,1.15424,1.16195,1.16195,11.3554,11.36,target,30,1.16195,1.15455,0.0014368324919286316,0.12903225806450264,11.226367741935498
2022-10-28 06:00:00+00:00,2022-10-28 06:10:00+00:00,bull,1.15543,1.15446,1.15941,1.15446,-1.0,4.1,stop,2,1.15941,1.15475,0.0007433746092713318,0.12079250563255342,-1.1207925056325534
2022-10-31 07:50:00+00:00,2022-10-31 07:55:00+00:00,bull,1.15776,1.15755,1.1613,1.15755,-1.0,16.61,stop,1,1.1613,1.15764,0.0006442809278748039,0.5343526018754077,-1.5343526018754077
2022-10-31 10:30:00+00:00,2022-10-31 10:35:00+00:00,bull,1.15434,1.15401,1.16065,1.15401,-1.0,19.08,stop,1,1.16065,1.15419,0.0007737217184242483,0.35965480582191967,-1.3596548058219198
2022-10-31 13:00:00+00:00,2022-10-31 13:25:00+00:00,bull,1.1507,1.14956,1.15663,1.14956,-1.0,5.2,stop,5,1.15663,1.15018,0.0010601012560603872,0.11667110772193238,-1.1166711077219325
2022-11-02 06:25:00+00:00,2022-11-02 07:05:00+00:00,bull,1.15017,1.14943,1.15264,1.14943,-1.0,3.32,stop,8,1.15264,1.14964,0.0006446535679823923,0.15166578162043953,-1.1516657816204394
2022-11-02 12:15:00+00:00,2022-11-02 13:35:00+00:00,bull,1.1491,1.14834,1.15237,1.14834,-1.0,4.28,stop,16,1.15237,1.14844,0.0009213859813699344,0.16588065666905413,-1.165880656669054
2022-11-02 13:50:00+00:00,2022-11-02 14:10:00+00:00,bull,1.14856,1.14789,1.15166,1.14789,-1.0,4.61,stop,4,1.15166,1.14842,0.0009338717977305312,0.18909491027841244,-1.1890949102784125
2022-11-03 06:10:00+00:00,2022-11-03 06:25:00+00:00,bull,1.13926,1.13893,1.14216,1.13893,-1.0,8.76,stop,3,1.14216,1.13902,0.0005330209406609477,0.3231849910092919,-1.3231849910092919
2022-11-03 09:20:00+00:00,2022-11-03 10:15:00+00:00,bull,1.12595,1.12426,1.14183,1.12426,-1.0,9.37,stop,11,1.14183,1.12508,0.0012028535744736358,0.08292466196667712,-1.082924661966677
2022-11-04 06:25:00+00:00,2022-11-04 06:30:00+00:00,bear,1.12211,1.12415,1.11759,1.12415,-1.0,2.22,stop,1,1.12392,1.11759,0.0008992499058268111,0.06125612514281274,-1.0612561251428128
2022-11-04 09:20:00+00:00,2022-11-04 09:25:00+00:00,bear,1.12419,1.12442,1.11914,1.12442,-1.0,21.99,stop,1,1.1242,1.11914,0.0010017020392434097,0.5655873998356407,-1.5655873998356407
2022-11-08 09:00:00+00:00,2022-11-08 12:55:00+00:00,bull,1.1451,1.1443,1.1497,1.1443,-1.0,5.74,stop,47,1.1497,1.14508,0.0009274147405161091,0.15796342128227422,-1.1579634212822743
2022-11-08 13:05:00+00:00,2022-11-08 13:30:00+00:00,bull,1.14364,1.1431,1.14938,1.1431,-1.0,10.67,stop,5,1.14938,1.14363,0.0009575178753314661,0.23680721067884608,-1.2368072106788461
2022-11-09 07:55:00+00:00,2022-11-09 08:05:00+00:00,bull,1.1523,1.15171,1.15591,1.15591,6.1497,6.15,target,2,1.15591,1.15223,0.0010334066754465506,0.13559322033896226,6.014106779661038
2022-11-09 13:30:00+00:00,2022-11-09 13:50:00+00:00,bull,1.14196,1.14045,1.15476,1.14045,-1.0,8.48,stop,4,1.15476,1.14184,0.0012622454572740493,0.0947763396448284,-1.0947763396448285
2022-11-10 07:25:00+00:00,2022-11-10 07:30:00+00:00,bull,1.13721,1.13663,1.14093,1.13663,-1.0,6.44,stop,1,1.14093,1.13719,0.0007747179966059709,0.20471706867291972,-1.2047170686729198
2022-11-10 09:55:00+00:00,2022-11-10 13:20:00+00:00,bull,1.13661,1.13616,1.14125,1.14125,10.2827,10.28,target,41,1.14125,1.13646,0.0009592622801589164,0.17777777777784123,10.104922222222159
2022-11-11 14:35:00+00:00,2022-11-11 16:45:00+00:00,bull,1.17244,1.17071,1.17896,1.17896,3.7783,3.78,target,26,1.17896,1.17099,0.0013550921610831353,0.04624277456647374,3.7320572254335262
2022-11-14 07:00:00+00:00,2022-11-14 08:20:00+00:00,bull,1.17669,1.1742,1.18174,1.18174,2.0308,2.03,target,16,1.18174,1.17516,0.0010374212486239619,0.03212851405622357,1.9986714859437766
2022-11-14 13:50:00+00:00,2022-11-14 14:25:00+00:00,bull,1.17516,1.17375,1.1823,1.17375,-1.0,5.07,stop,7,1.1823,1.17459,0.0012425041430418852,0.10079801925681077,-1.1007980192568108
2022-11-15 17:20:00+00:00,2022-11-15 18:25:00+00:00,bull,1.18795,1.1854,1.20285,1.1854,-1.0,5.85,stop,13,1.20285,1.18763,0.001494744961614565,0.0606812737571471,-1.0606812737571472
2022-11-16 13:50:00+00:00,2022-11-16 14:00:00+00:00,bull,1.1865,1.18584,1.19417,1.18584,-1.0,11.55,stop,2,1.19417,1.18615,0.0014205823154267198,0.22883199359289694,-1.2288319935928969
